node_id,x,y,is_counter,has_traffic_light
301851944,18.38,43.86,False,False
301851945,18.38,43.86,False,False
301851948,18.38,43.86,False,False
301851960,18.39,43.86,False,False
301852590,18.38,43.86,False,False
301852802,18.38,43.86,False,False
301852811,18.38,43.86,False,False
301852815,18.38,43.86,False,False
301852938,18.39,43.86,False,False
301853141,18.38,43.86,False,False
301853379,18.38,43.86,False,False
301853860,18.38,43.86,False,False
301854063,18.38,43.86,False,False
301854066,18.38,43.86,False,False
301854182,18.38,43.86,False,False
301854712,18.38,43.86,False,False
301854898,18.38,43.86,False,False
301855035,18.38,43.86,False,False
301856091,18.38,43.86,False,False
301856105,18.38,43.86,False,False
301856350,18.37,43.86,False,False
301857601,18.37,43.86,False,False
301857617,18.37,43.86,False,False
301857619,18.37,43.86,False,False
301858246,18.36,43.86,False,False
301858255,18.36,43.86,False,False
301858387,18.36,43.86,False,False
301858452,18.36,43.86,False,False
301858454,18.37,43.86,False,False
301858502,18.37,43.86,False,False
301860889,18.36,43.86,False,False
301860892,18.36,43.86,False,False
301860903,18.36,43.86,False,False
301860913,18.36,43.86,False,False
301860915,18.36,43.86,False,False
301860917,18.36,43.86,False,False
301861178,18.36,43.86,False,False
301861180,18.36,43.86,False,False
301861233,18.36,43.86,False,False
301861437,18.36,43.86,False,False
301862853,18.36,43.86,False,False
301862863,18.36,43.86,False,False
301863402,18.36,43.86,False,False
301863405,18.36,43.86,False,False
301863413,18.36,43.86,False,False
301864221,18.36,43.86,False,False
301864377,18.36,43.86,False,False
301864379,18.36,43.86,False,False
301864567,18.36,43.86,False,False
301864598,18.36,43.86,False,False
301864813,18.36,43.86,False,False
301865447,18.36,43.86,False,False
301865810,18.36,43.86,False,False
301865834,18.36,43.86,False,False
301866052,18.36,43.86,False,False
301866749,18.36,43.85,False,False
301866753,18.36,43.85,False,False
301866765,18.36,43.86,False,False
301867068,18.36,43.85,False,False
301867323,18.36,43.85,False,False
301867330,18.36,43.85,False,False
301867814,18.36,43.86,False,False
301867855,18.35,43.86,False,False
301867947,18.35,43.86,False,False
301867951,18.35,43.86,False,False
301868075,18.36,43.86,False,False
301868248,18.36,43.86,False,False
301868501,18.36,43.86,False,False
301868522,18.36,43.87,False,False
301868524,18.36,43.86,False,False
301868529,18.36,43.86,False,False
301868531,18.36,43.86,False,False
301868619,18.36,43.86,False,False
301868648,18.36,43.86,False,False
301868798,18.36,43.87,False,False
301868953,18.36,43.86,False,False
301869146,18.36,43.86,False,False
301869162,18.36,43.86,False,False
301869165,18.36,43.86,False,False
301869192,18.36,43.86,False,False
301869426,18.36,43.86,False,False
301869427,18.36,43.86,False,False
301869472,18.36,43.86,False,False
301869473,18.36,43.86,False,False
301869474,18.36,43.86,False,False
301869480,18.36,43.86,False,False
301869693,18.36,43.87,False,False
301869694,18.36,43.87,False,False
301869702,18.36,43.86,False,False
301869826,18.36,43.87,False,False
301870471,18.37,43.87,False,False
301870474,18.37,43.87,False,False
301870640,18.37,43.86,False,False
301870645,18.37,43.86,False,False
301870648,18.37,43.86,False,False
301870664,18.37,43.86,False,False
301870826,18.37,43.86,False,False
301871047,18.37,43.86,False,False
301871050,18.37,43.86,False,False
301871153,18.37,43.86,False,False
301871270,18.37,43.86,False,False
301871271,18.37,43.86,False,False
301871275,18.37,43.86,False,False
301871457,18.37,43.86,False,False
301871555,18.36,43.86,False,False
301871557,18.36,43.86,False,False
301871633,18.37,43.86,False,False
301871634,18.37,43.86,False,False
301871636,18.37,43.86,False,False
301871660,18.37,43.86,False,False
301871807,18.37,43.86,False,False
301871814,18.37,43.86,False,False
301873093,18.35,43.86,False,False
301873508,18.35,43.86,False,False
301875895,18.34,43.86,False,False
301877149,18.34,43.85,False,False
301877174,18.34,43.86,False,False
301877176,18.34,43.86,False,False
301877318,18.34,43.86,False,False
301877321,18.34,43.86,False,False
301877701,18.34,43.86,False,False
301878015,18.33,43.86,False,False
301878019,18.33,43.86,False,False
301946145,18.35,43.85,False,False
301946220,18.36,43.85,False,False
301946260,18.35,43.86,False,False
301946264,18.35,43.86,False,False
301946288,18.35,43.86,False,False
301946315,18.35,43.86,False,False
301946394,18.35,43.85,False,False
301946428,18.35,43.85,False,False
301946430,18.35,43.85,False,False
301946437,18.35,43.85,False,False
301946440,18.35,43.85,False,False
301946460,18.35,43.85,False,False
301946461,18.35,43.85,False,False
301946486,18.35,43.85,False,False
301946561,18.35,43.85,False,False
301947110,18.35,43.86,False,False
301947218,18.35,43.86,False,False
301947224,18.35,43.86,False,False
301947228,18.35,43.86,False,False
301947704,18.35,43.86,False,False
301947859,18.35,43.86,False,False
301947861,18.35,43.86,False,False
301947900,18.35,43.86,False,False
301947928,18.35,43.86,False,False
301948001,18.35,43.86,False,False
301948010,18.35,43.86,False,False
301948017,18.35,43.86,False,False
301948049,18.35,43.86,False,False
301948050,18.35,43.86,False,False
301948052,18.35,43.86,False,False
301948111,18.35,43.86,False,False
301948174,18.35,43.86,False,False
301948369,18.35,43.86,False,False
301948416,18.35,43.86,False,False
301948583,18.35,43.86,False,False
301948590,18.35,43.86,False,False
301948705,18.35,43.86,False,False
301948710,18.35,43.86,False,False
301948975,18.35,43.85,False,False
301948991,18.35,43.86,False,False
301949021,18.35,43.86,False,False
301949047,18.35,43.86,False,False
301949049,18.35,43.86,False,False
301949103,18.35,43.86,False,False
301949427,18.35,43.85,False,False
301949429,18.35,43.85,False,False
301949430,18.35,43.85,False,False
301949462,18.35,43.85,False,False
301949466,18.35,43.85,False,False
301949488,18.35,43.85,False,False
301949503,18.35,43.85,False,False
301949504,18.35,43.85,False,False
301949507,18.35,43.85,False,False
301949508,18.35,43.85,False,False
301949518,18.35,43.86,False,False
301949520,18.35,43.85,False,False
301949550,18.35,43.86,False,False
301949552,18.35,43.86,False,False
301949600,18.35,43.85,False,False
301949604,18.35,43.86,False,False
301949636,18.35,43.86,False,False
301949970,18.35,43.86,False,False
301950204,18.35,43.86,False,False
301950207,18.35,43.86,False,False
301950208,18.35,43.86,False,False
301950644,18.35,43.86,False,False
301950670,18.34,43.85,False,False
301950671,18.34,43.85,False,False
301950676,18.34,43.85,False,False
301950692,18.34,43.86,False,False
301950693,18.34,43.85,False,False
301950706,18.34,43.85,False,False
301950763,18.34,43.85,False,False
301950765,18.34,43.86,False,False
301950859,18.34,43.85,False,False
301950860,18.34,43.86,False,False
301950935,18.34,43.86,False,False
301950952,18.34,43.86,False,False
301951715,18.34,43.86,False,False
301951717,18.33,43.86,False,False
301951723,18.33,43.86,False,False
301951724,18.33,43.86,False,False
301951732,18.33,43.86,False,False
301951775,18.33,43.86,False,False
301951779,18.33,43.86,False,False
301952754,18.34,43.86,False,False
301952756,18.34,43.86,False,False
301953018,18.34,43.86,False,False
301953065,18.34,43.86,False,False
301953068,18.34,43.86,False,False
301953073,18.34,43.86,False,False
301953102,18.34,43.86,False,False
301953103,18.34,43.86,False,False
301953147,18.35,43.86,False,False
301953148,18.35,43.86,False,False
301953168,18.35,43.86,False,False
301953511,18.34,43.86,False,False
301953777,18.34,43.86,False,False
301953780,18.34,43.86,False,False
301953805,18.34,43.86,False,False
301953811,18.34,43.86,False,False
301953952,18.34,43.86,False,False
301954086,18.34,43.86,False,False
301954146,18.33,43.85,False,False
301954150,18.33,43.85,False,False
301954177,18.33,43.85,False,False
301954222,18.33,43.85,False,False
301954223,18.34,43.85,False,False
301954258,18.34,43.85,True,False
301954711,18.34,43.86,False,False
301954714,18.34,43.86,False,False
301956958,18.33,43.86,False,False
301957113,18.33,43.86,False,False
301957114,18.33,43.86,False,False
301957315,18.33,43.86,False,False
301957518,18.33,43.86,False,False
301957534,18.33,43.86,False,False
301958032,18.33,43.86,False,False
301958038,18.33,43.86,False,False
301958039,18.33,43.86,False,False
301958041,18.33,43.86,False,False
301958045,18.33,43.86,False,False
301958047,18.33,43.86,False,False
301958094,18.33,43.86,False,False
301958277,18.33,43.86,False,False
301958290,18.33,43.86,False,False
301958295,18.33,43.86,False,False
301958417,18.33,43.86,False,False
301958423,18.33,43.86,False,False
301958520,18.33,43.86,False,False
301958531,18.33,43.86,False,False
301958648,18.33,43.86,False,False
301958712,18.32,43.86,False,False
301958848,18.32,43.86,False,False
301958849,18.32,43.86,False,False
301958863,18.32,43.86,False,False
301958885,18.32,43.86,False,False
301958887,18.32,43.86,False,False
301959108,18.32,43.86,False,False
301959425,18.33,43.86,False,False
301959643,18.32,43.87,False,False
301959761,18.32,43.87,False,False
301959763,18.31,43.87,False,False
301959921,18.32,43.87,False,False
301959927,18.32,43.87,False,False
301959929,18.32,43.87,False,False
301959963,18.32,43.87,False,False
302331462,18.41,43.88,False,False
302332309,18.42,43.88,False,False
302332623,18.41,43.87,False,False
302332628,18.41,43.88,False,False
302332654,18.42,43.88,False,False
302332656,18.42,43.88,False,False
302332984,18.41,43.88,False,False
302332993,18.42,43.88,False,False
302333009,18.42,43.87,False,False
302333567,18.42,43.88,False,False
302333573,18.42,43.88,False,False
302333574,18.42,43.88,False,False
302334605,18.42,43.88,False,False
302334610,18.42,43.88,False,False
302335107,18.42,43.88,False,False
302335125,18.42,43.88,False,False
302335223,18.42,43.88,False,False
302335225,18.42,43.88,False,False
302335424,18.42,43.88,False,False
302335525,18.42,43.88,False,False
302335706,18.42,43.87,False,False
302335708,18.42,43.87,False,False
302335783,18.42,43.87,False,False
302335809,18.42,43.87,False,False
302335840,18.42,43.87,False,False
302335936,18.42,43.87,False,False
302335967,18.42,43.87,False,False
302336201,18.42,43.87,False,False
302336373,18.42,43.87,False,False
302336430,18.42,43.87,False,False
302336510,18.42,43.87,False,False
302336817,18.42,43.87,False,False
302336819,18.42,43.87,False,False
302338341,18.42,43.87,False,False
302338356,18.42,43.87,False,False
302338370,18.42,43.88,False,False
302338391,18.43,43.88,False,False
302339162,18.43,43.87,False,False
302339164,18.43,43.87,False,False
302339168,18.43,43.87,False,False
302339172,18.43,43.88,False,False
302339179,18.43,43.88,False,False
302339183,18.43,43.88,False,False
302339190,18.42,43.88,False,False
302339193,18.42,43.88,False,False
302339200,18.42,43.87,False,False
302339212,18.43,43.87,False,False
302340001,18.43,43.87,False,False
302340159,18.42,43.87,False,False
302340419,18.43,43.87,False,False
302340738,18.43,43.87,False,False
302340804,18.43,43.87,False,False
302340813,18.43,43.87,False,False
302340817,18.43,43.87,False,False
302340820,18.43,43.88,False,False
302341641,18.43,43.87,False,False
302343718,18.43,43.87,False,False
302343906,18.43,43.87,False,False
302344347,18.43,43.87,False,False
309197075,18.43,43.86,False,False
309197234,18.43,43.86,False,False
309197257,18.43,43.86,False,False
310542354,18.44,43.88,False,False
310542466,18.44,43.88,False,False
310543971,18.45,43.89,False,False
310545847,18.45,43.87,False,False
310546141,18.45,43.88,False,False
310546535,18.44,43.87,False,False
310549201,18.42,43.86,False,False
310549236,18.42,43.86,False,False
310549314,18.42,43.86,False,False
310549798,18.42,43.86,False,False
310550868,18.42,43.86,False,False
310550934,18.42,43.86,False,False
310552279,18.42,43.86,False,False
310552342,18.41,43.86,False,False
310552840,18.42,43.87,False,False
313199313,18.4,43.85,False,False
314640862,18.41,43.86,False,False
314640865,18.41,43.86,False,False
314640874,18.41,43.86,False,False
314641469,18.41,43.86,False,False
314641575,18.4,43.86,False,False
314641602,18.4,43.86,False,False
314641632,18.4,43.86,False,False
316054613,18.4,43.85,False,False
316054951,18.39,43.85,False,False
316055289,18.4,43.85,False,False
316055298,18.4,43.85,False,False
316055367,18.4,43.85,False,False
316055368,18.4,43.85,False,False
316055371,18.4,43.85,False,False
316055374,18.4,43.85,False,False
316055525,18.41,43.85,False,False
316056851,18.37,43.85,False,True
316056921,18.37,43.85,False,False
316056928,18.37,43.84,False,False
316057012,18.37,43.85,False,False
316057014,18.37,43.85,False,False
316057020,18.38,43.84,False,False
316057070,18.38,43.84,False,False
316057071,18.38,43.84,False,False
316057112,18.38,43.84,False,False
316057114,18.38,43.84,False,False
316057123,18.38,43.84,False,False
316057125,18.38,43.84,False,False
316057334,18.38,43.84,False,False
316057469,18.38,43.84,False,False
316057511,18.38,43.84,False,False
316057514,18.38,43.84,False,False
316495559,18.43,43.86,False,False
317631775,18.4,43.88,False,False
317631778,18.4,43.88,False,False
317631808,18.39,43.88,False,False
317631812,18.4,43.88,False,False
317631915,18.4,43.88,False,False
317631994,18.4,43.88,False,False
317632085,18.4,43.88,False,False
317632516,18.4,43.88,False,False
317632796,18.4,43.88,False,False
317632797,18.4,43.88,False,False
317633421,18.4,43.88,False,False
317633513,18.4,43.88,False,False
317633765,18.4,43.88,False,False
320044172,18.43,43.85,True,False
320044296,18.43,43.85,False,False
320044299,18.43,43.85,False,False
320044306,18.43,43.85,False,False
320044519,18.43,43.85,False,False
320044620,18.43,43.85,False,False
320044822,18.43,43.85,False,False
320044825,18.43,43.85,False,False
320045101,18.43,43.85,False,False
320048711,18.43,43.86,False,False
320049455,18.43,43.85,False,False
320049762,18.43,43.85,False,False
320049802,18.43,43.85,False,False
320049820,18.43,43.85,False,False
320050383,18.43,43.85,True,False
320050384,18.43,43.85,False,False
320062590,18.43,43.86,False,False
320062704,18.43,43.86,False,False
320062705,18.43,43.86,False,False
320064703,18.43,43.85,False,False
320064805,18.42,43.85,False,False
320065577,18.42,43.85,False,False
320067944,18.42,43.85,False,False
320068032,18.42,43.85,False,False
320068034,18.42,43.85,False,False
320070413,18.41,43.85,False,False
320070414,18.41,43.85,False,False
320070948,18.41,43.86,False,False
320312106,18.35,43.83,False,False
320312956,18.35,43.83,False,False
320324939,18.33,43.83,False,False
320977904,18.42,43.87,False,False
320977905,18.42,43.87,False,False
320978530,18.42,43.87,False,False
320978602,18.42,43.87,False,False
320979357,18.43,43.87,False,False
320981768,18.43,43.86,False,False
320981769,18.43,43.86,True,False
320981771,18.43,43.86,False,False
320981774,18.43,43.86,False,False
338694464,18.27,43.89,False,False
338694471,18.27,43.89,False,False
338694500,18.26,43.89,False,False
338694505,18.26,43.89,False,False
346286013,18.44,43.85,False,False
355859522,18.31,43.88,False,False
355860086,18.3,43.87,False,False
355860636,18.3,43.87,False,False
361419456,18.41,43.88,False,False
361419733,18.41,43.88,False,False
361419786,18.41,43.89,False,False
361420257,18.41,43.88,False,False
361420260,18.41,43.88,False,False
361420686,18.41,43.88,False,False
361421463,18.41,43.88,False,False
361421806,18.41,43.89,False,False
361421809,18.41,43.89,False,False
361421811,18.41,43.89,False,False
361421816,18.41,43.89,False,False
361423666,18.41,43.89,False,False
361423720,18.41,43.89,False,False
361423749,18.4,43.89,False,False
361423824,18.41,43.89,False,False
361423825,18.41,43.89,False,False
361423926,18.41,43.89,False,False
361423927,18.41,43.89,False,False
361423928,18.41,43.89,False,False
361425285,18.41,43.89,False,False
361425944,18.41,43.89,False,False
361425948,18.41,43.89,False,False
361426147,18.41,43.9,False,False
361426401,18.41,43.9,False,False
361426406,18.41,43.9,False,False
361426411,18.42,43.9,False,False
361426415,18.42,43.9,False,False
361426419,18.42,43.9,False,False
361426428,18.42,43.9,False,False
361426534,18.41,43.89,False,False
361427135,18.4,43.9,False,False
361427154,18.4,43.9,False,False
361427184,18.39,43.9,False,False
361427486,18.39,43.9,False,False
361427500,18.39,43.9,False,False
361428205,18.4,43.9,False,False
361428229,18.4,43.91,False,False
361428567,18.4,43.9,False,False
361429375,18.39,43.9,False,False
361430518,18.4,43.9,False,False
361431045,18.4,43.9,False,False
361433259,18.39,43.89,False,False
361433572,18.39,43.9,False,False
361433581,18.39,43.9,False,False
361439882,18.42,43.89,False,False
361440464,18.42,43.89,False,False
361440587,18.42,43.89,False,False
361440589,18.41,43.89,False,False
361440591,18.41,43.89,False,False
361440592,18.41,43.89,False,False
361440613,18.41,43.89,False,False
361440616,18.41,43.89,False,False
386167494,18.4,43.88,False,False
386167499,18.39,43.88,False,False
386876082,18.43,43.85,False,False
386876086,18.43,43.85,False,False
386876097,18.43,43.85,False,False
386876167,18.44,43.85,False,False
386876168,18.43,43.85,False,False
386876182,18.44,43.85,False,False
386876193,18.44,43.85,False,False
386876195,18.44,43.85,False,False
386876211,18.44,43.85,False,False
386876214,18.44,43.85,False,False
386876224,18.44,43.85,False,False
386876234,18.44,43.85,False,False
386876240,18.44,43.85,True,False
386876263,18.43,43.85,False,False
386876265,18.43,43.85,False,False
386876269,18.43,43.85,False,False
386876279,18.43,43.85,False,False
386876282,18.43,43.85,False,False
386876293,18.43,43.85,False,False
386876297,18.43,43.85,False,False
386876298,18.43,43.85,False,False
386876301,18.43,43.85,False,False
386878716,18.44,43.85,False,False
386878737,18.44,43.85,False,False
386878762,18.44,43.85,False,False
386878784,18.44,43.85,False,False
386878809,18.44,43.85,False,False
386878821,18.44,43.85,False,False
386878911,18.44,43.85,False,False
386878919,18.43,43.85,False,False
386878929,18.43,43.85,False,False
386878950,18.43,43.85,False,False
386878959,18.43,43.85,False,False
386883755,18.43,43.85,False,False
386883758,18.43,43.85,False,False
386883760,18.43,43.85,False,False
386883761,18.43,43.85,False,False
386883772,18.43,43.85,False,False
386883790,18.43,43.85,False,False
386883800,18.43,43.85,False,False
386883802,18.43,43.85,False,False
386883834,18.43,43.85,False,False
386883896,18.43,43.85,False,False
386883900,18.43,43.85,False,False
386883903,18.43,43.85,False,False
386883909,18.43,43.85,False,False
386883930,18.43,43.85,False,False
386883951,18.43,43.85,False,False
386889472,18.43,43.85,False,False
386889501,18.43,43.85,False,False
386889508,18.43,43.85,False,False
386889549,18.43,43.85,False,False
386889555,18.44,43.85,False,False
386889571,18.44,43.85,False,False
386889656,18.44,43.85,False,False
386889709,18.44,43.85,False,False
386889723,18.44,43.85,False,False
386889734,18.44,43.85,False,False
386889752,18.44,43.85,False,False
386889822,18.44,43.85,False,False
386889824,18.44,43.85,False,False
386889833,18.44,43.86,False,False
386889908,18.44,43.86,False,False
386889916,18.44,43.86,False,False
386889919,18.44,43.86,False,False
386889927,18.44,43.86,False,False
386896646,18.44,43.86,False,False
386896683,18.44,43.85,False,False
386896696,18.44,43.85,False,False
386896722,18.45,43.85,False,False
386896729,18.45,43.85,False,False
386896753,18.44,43.85,False,False
386896764,18.44,43.86,False,False
386896811,18.44,43.86,False,False
386896829,18.44,43.85,False,False
386896853,18.44,43.85,False,False
386899603,18.45,43.85,False,False
386899618,18.44,43.85,False,False
386899623,18.44,43.85,False,False
386899627,18.45,43.85,False,False
386899644,18.44,43.85,False,False
386899672,18.44,43.85,False,False
386899685,18.44,43.85,False,False
386899715,18.45,43.85,False,False
386899733,18.44,43.85,False,False
386899747,18.45,43.85,False,False
386903251,18.45,43.85,False,False
386903265,18.45,43.85,False,False
386903301,18.45,43.85,False,False
386903302,18.45,43.85,False,False
386903340,18.46,43.85,False,False
386903342,18.46,43.85,False,False
387423704,18.45,43.85,False,False
387423839,18.45,43.85,False,False
387431579,18.46,43.85,False,False
387431669,18.45,43.85,False,False
387431698,18.45,43.85,False,False
387431732,18.45,43.85,False,False
387431738,18.45,43.85,False,False
387431742,18.45,43.85,False,False
387431754,18.45,43.85,False,False
388217312,18.44,43.84,False,False
388217612,18.45,43.84,False,False
388276567,18.43,43.85,False,False
388276604,18.43,43.85,False,False
388276605,18.43,43.85,False,False
388276610,18.43,43.85,False,False
388276613,18.43,43.85,False,False
388276615,18.43,43.85,False,False
388276840,18.43,43.85,False,False
388276844,18.43,43.85,False,False
388276847,18.43,43.85,False,False
388276849,18.42,43.85,False,False
388276886,18.42,43.85,True,False
388276924,18.42,43.85,False,False
388276928,18.43,43.85,False,False
388276939,18.43,43.85,False,False
388276945,18.43,43.85,False,False
388276953,18.43,43.85,False,False
388276973,18.43,43.85,False,False
388276983,18.43,43.85,False,False
388277019,18.43,43.85,False,False
388277021,18.43,43.85,False,False
388277024,18.43,43.85,False,False
388277082,18.43,43.85,False,False
388277087,18.43,43.85,False,False
388277126,18.43,43.85,False,False
388277161,18.42,43.85,False,False
388277166,18.42,43.85,False,False
388277168,18.42,43.85,False,False
388277198,18.42,43.85,False,False
388277254,18.42,43.85,False,False
388277306,18.42,43.85,False,False
388277319,18.42,43.85,False,False
388277334,18.42,43.85,False,False
388277340,18.42,43.85,False,False
388277350,18.42,43.85,False,False
388277369,18.42,43.85,False,False
388277378,18.43,43.85,False,False
388277383,18.43,43.85,False,False
388277513,18.43,43.85,False,False
388277519,18.43,43.85,False,False
388277534,18.43,43.85,False,False
388277643,18.42,43.85,False,False
388277664,18.42,43.85,False,False
388277720,18.42,43.85,False,False
388277762,18.42,43.85,False,False
388277802,18.42,43.85,False,False
388277973,18.41,43.85,False,False
388277990,18.42,43.85,False,False
388278007,18.42,43.85,False,False
388278071,18.42,43.85,False,False
388278111,18.41,43.85,False,False
388278149,18.42,43.85,False,False
388278151,18.41,43.85,False,False
388278153,18.41,43.85,False,False
388278166,18.41,43.85,False,False
388278181,18.42,43.85,False,False
388278189,18.42,43.85,False,False
388278194,18.42,43.85,False,False
388278203,18.41,43.85,False,False
388278204,18.41,43.85,False,False
388278208,18.41,43.85,False,False
388278209,18.41,43.85,False,False
388278296,18.41,43.84,False,False
388278329,18.41,43.84,False,False
388278703,18.41,43.85,False,False
459145015,18.37,43.84,False,False
459145028,18.37,43.84,False,False
459145035,18.37,43.84,False,False
469167673,18.39,43.88,False,False
469167674,18.39,43.88,False,False
469167686,18.39,43.88,False,False
469167688,18.39,43.88,False,False
469167691,18.39,43.88,False,False
469167701,18.39,43.88,False,False
469167704,18.39,43.88,False,False
471179850,18.28,43.87,False,False
471179885,18.27,43.87,False,False
471179897,18.27,43.87,False,False
471179899,18.28,43.87,False,False
471179901,18.28,43.87,False,False
471179905,18.28,43.87,False,False
471179908,18.28,43.87,False,False
471179951,18.28,43.87,False,False
471179959,18.28,43.87,False,False
471179969,18.28,43.87,False,False
471179970,18.28,43.87,False,False
471179972,18.28,43.87,False,False
471179983,18.28,43.88,False,False
471179988,18.28,43.88,False,False
471179993,18.28,43.88,False,False
471180009,18.27,43.88,False,False
471180015,18.27,43.88,False,False
471180029,18.28,43.88,False,False
471180093,18.27,43.88,False,False
471180122,18.27,43.88,False,False
471180150,18.27,43.88,False,False
471180158,18.27,43.88,False,False
471180169,18.27,43.88,False,False
471180178,18.27,43.88,False,False
471180183,18.27,43.88,False,False
471180197,18.27,43.89,False,False
471180215,18.27,43.89,False,False
471180230,18.27,43.89,False,False
471180753,18.29,43.88,False,False
471180754,18.3,43.88,False,False
471180782,18.29,43.87,False,False
471180789,18.29,43.87,False,False
471180797,18.29,43.87,False,False
471180869,18.28,43.87,False,False
471180886,18.28,43.87,False,False
471180891,18.28,43.87,False,False
471180893,18.28,43.87,False,False
471180904,18.28,43.87,False,False
471180915,18.28,43.87,False,False
471180927,18.28,43.87,False,False
471180979,18.28,43.88,False,False
471181244,18.29,43.88,False,False
471181347,18.28,43.88,False,False
471181401,18.28,43.88,False,False
471181751,18.28,43.88,False,False
471182185,18.29,43.88,False,False
471182439,18.29,43.88,False,False
471182571,18.29,43.88,False,False
471182651,18.29,43.88,False,False
471182653,18.29,43.88,False,False
471182654,18.29,43.88,False,False
471182672,18.29,43.88,False,False
471182673,18.29,43.88,False,False
471182683,18.29,43.89,False,False
471182686,18.29,43.89,False,False
471182909,18.29,43.89,False,False
471182941,18.29,43.88,False,False
471182945,18.29,43.88,False,False
471182947,18.29,43.88,False,False
471182968,18.29,43.88,False,False
471182977,18.29,43.88,False,False
471183211,18.28,43.89,False,False
471183266,18.28,43.89,False,False
471183292,18.28,43.89,False,False
471183295,18.28,43.89,False,False
471183304,18.28,43.88,False,False
471183312,18.28,43.89,False,False
471183363,18.28,43.89,False,False
471183379,18.28,43.89,False,False
471183393,18.28,43.89,False,False
471183405,18.28,43.89,False,False
471183721,18.28,43.89,False,False
471183757,18.27,43.89,False,False
471183764,18.26,43.89,False,False
471183796,18.28,43.88,False,False
471183822,18.28,43.88,False,False
471183955,18.28,43.89,False,False
471184220,18.27,43.89,False,False
471184259,18.27,43.88,False,False
471184295,18.28,43.88,False,False
471184327,18.28,43.88,False,False
471184353,18.28,43.88,False,False
471184354,18.28,43.88,False,False
471184357,18.28,43.88,False,False
471184362,18.28,43.88,False,False
471184383,18.27,43.88,False,False
471184439,18.27,43.88,False,False
471185061,18.27,43.88,False,False
471185064,18.27,43.88,False,False
471185126,18.27,43.88,False,False
471316428,18.27,43.88,False,False
471316436,18.27,43.88,False,False
471316459,18.27,43.87,False,False
471316465,18.27,43.88,False,False
471316473,18.27,43.87,False,False
471316477,18.28,43.87,False,False
471316481,18.28,43.87,False,False
471316488,18.28,43.87,False,False
471316491,18.28,43.87,False,False
471316494,18.28,43.87,False,False
471316496,18.28,43.87,False,False
471316500,18.28,43.87,False,False
471316502,18.28,43.87,False,False
471316504,18.28,43.87,False,False
471316510,18.28,43.87,False,False
471316516,18.28,43.87,False,False
471316519,18.28,43.87,False,False
471316528,18.28,43.88,False,False
471316536,18.28,43.87,False,False
471316540,18.28,43.88,False,False
471316543,18.28,43.87,False,False
471316551,18.28,43.88,False,False
471316561,18.28,43.88,False,False
471316582,18.28,43.88,False,False
471316586,18.28,43.88,False,False
471316602,18.28,43.88,False,False
471412801,18.43,43.87,False,False
471412927,18.43,43.87,False,False
471412950,18.43,43.87,False,False
471412954,18.43,43.87,False,False
471412967,18.43,43.87,False,False
471413009,18.43,43.87,False,False
471413011,18.43,43.87,False,False
471413017,18.43,43.87,False,False
471413031,18.43,43.87,False,False
471413051,18.43,43.87,False,False
471413081,18.43,43.87,False,False
471413141,18.43,43.86,False,False
471413278,18.43,43.87,False,False
471622889,18.33,43.85,False,False
492688988,18.47,43.89,False,False
492690507,18.47,43.88,False,False
492693558,18.47,43.88,False,False
492693583,18.47,43.88,False,False
527364691,18.42,43.89,False,False
527364694,18.42,43.89,False,False
527364697,18.42,43.89,False,False
527364723,18.42,43.89,False,False
567542727,18.37,43.85,False,False
567542729,18.37,43.85,False,False
567892374,18.37,43.85,False,False
574598852,18.42,43.88,False,False
574605802,18.42,43.88,False,False
574605848,18.42,43.88,False,False
574605860,18.42,43.88,False,False
574605880,18.42,43.88,False,False
574872170,18.43,43.88,False,False
574872379,18.44,43.9,False,False
574872448,18.43,43.89,False,False
574960799,18.42,43.89,False,False
574960800,18.42,43.89,False,False
574960801,18.42,43.89,False,False
574960807,18.42,43.89,False,False
574960838,18.41,43.9,False,False
574960848,18.41,43.9,False,False
574960867,18.41,43.91,False,False
574960886,18.42,43.89,False,False
574960922,18.43,43.89,False,False
583505572,18.41,43.86,False,False
583505637,18.41,43.86,False,False
583589709,18.41,43.86,False,False
614457182,18.34,43.85,False,False
614457185,18.34,43.86,False,False
614457187,18.34,43.86,False,False
628650035,18.39,43.84,False,False
628650048,18.39,43.84,False,False
628650049,18.39,43.85,False,False
628650071,18.39,43.84,False,False
633166259,18.43,43.86,False,False
654038317,18.42,43.86,False,False
658735858,18.43,43.86,False,False
673754246,18.42,43.86,False,False
686454183,18.43,43.86,False,False
686454269,18.43,43.86,False,False
686454270,18.43,43.86,False,False
736707400,18.34,43.83,False,False
739119192,18.43,43.87,False,False
739119197,18.44,43.87,False,False
739119201,18.44,43.87,False,False
739466559,18.32,43.87,False,False
739466583,18.32,43.87,False,False
773003993,18.37,43.85,False,False
847937525,18.4,43.84,False,False
847937526,18.4,43.84,True,False
904972369,18.42,43.85,False,False
914229482,18.36,43.85,False,False
914230712,18.36,43.86,False,False
914232924,18.36,43.86,False,False
914251748,18.36,43.85,False,False
914251754,18.36,43.85,False,False
914251755,18.36,43.85,False,False
914251762,18.36,43.85,False,False
914251763,18.36,43.85,False,False
914261154,18.35,43.85,False,False
914261181,18.35,43.85,False,False
915410552,18.4,43.87,False,False
928124045,18.38,43.85,False,False
942075542,18.38,43.85,False,False
956431024,18.43,43.88,False,False
956431041,18.43,43.88,False,False
